"","codigo_renacyt","Investigador","Genero","URL_CTI_Vitae","grupo","nivel","Fecha_de_inicio_de_vigencia","fecha_fin_de_vigencia","Rango_de_Edad","reglamento"
"6021","P0010181","DE LOS SANTOS DELGADO, MAXY BERNARD","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10181","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6022","P0037878","JO PUN KAY, JAVIER ANTONIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=37878","Carlos Monge Medrano","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6023","P0060625","DIAZ TAVERA, ZOILA ROSA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=60625","Maria Rostworowski","I",2020-12-31,2023-12-31,"Entre 60 a 69 años","Reglamento 2018"
"6024","P0012494","PAREDES ZEVALLOS, DANIEL LEONCIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12494","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6025","P0000026","IANNACONE DE LA FLOR, GIAN CARLO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=26","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6026","P0012625","ALTAMIRANO SIERRA, ALÍ JEFFERSO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12625","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6027","P0012766","CHOEZ AGUILERA, KATHERINE ROSSMARY","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12766","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6028","P0048643","BURGOS HARTLEY, JORGE ALONSO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=48643","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 60 a 69 años","Reglamento 2018"
"6029","P0036477","FERNANDEZ BONILLA, LINO ELIAS","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=36477","Carlos Monge Medrano","III",2020-06-08,2022-06-08,"Entre 50 a 59 años","Reglamento 2018"
"6030","P0012883","GUANIRA ERAZO, JUAN MIGUEL ANGEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12883","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"6031","P0013077","ALEGRIA VARONA, CIRO BENJAMIN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13077","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 60 a 69 años","Reglamento 2018"
"6032","P0013082","VILLANUEVA FLORES, MARIA DEL ROCIO","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13082","Carlos Monge Medrano","III",2021-05-27,2023-05-27,"Entre 60 a 69 años","Reglamento 2018"
"6033","P0170396","CEFFERINO HIDALGO, CESAR RUPERTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=170396","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6034","P0013235","GARCIA TORRES, MARÍA DEL PILAR CECILI","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13235","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6035","P0080407","VILLEGAS PAUCAR, SAMUEL ALCIDES","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=80407","Maria Rostworowski","II",2020-12-21,2023-12-21,"Entre 50 a 59 años","Reglamento 2018"
"6036","P0013463","DEL RE , LUIGI","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13463","Carlos Monge Medrano","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"6037","P0013345","DEL POZO SEGURA, JUAN MANUEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13345","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6038","P0000238","BUSTAMANTE DOMINGUEZ, ANGEL GUILLERMO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=238","Carlos Monge Medrano","I",2019-10-01,2022-10-01,"Entre 70 a 79 años","Reglamento 2018"
"6039","P0019569","GIRALDEZ SOLANO, LUCY MARISOL","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=19569","Maria Rostworowski","III",2020-06-08,2022-06-08,"Entre 30 a 39 años","Reglamento 2018"
"6040","P0013743","ALBA COLLADO, MILENA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13743","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6041","P0013755","QUEVEDO GUTIERREZ, WILLIAM RENATO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13755","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6042","P0024669","HERNANDEZ CORDOVA, JORGE GUSTAVO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=24669","Maria Rostworowski","II",2020-09-16,2023-09-16,"Entre 30 a 39 años","Reglamento 2018"
"6043","P0070823","PETSAKOS , ATHANASIOS","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=70823","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6044","P0013795","JARA PORTOCARRERO, MARLENE","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13795","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6045","P0013988","ALEMAN MEJIA, SOLANGE ALEXANDER","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13988","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6046","P0010158","FLORENTINI CARRANZA, EDGAR ALEJANDRO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10158","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6047","P0012410","MEMENZA ZEGARRA, MIRIAM ESTELA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12410","Maria Rostworowski","II",2020-06-08,2023-06-08,"Entre 30 a 39 años","Reglamento 2018"
"6048","P0014177","ARRIOLA GIL, ERNESTO ALONSO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14177","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 20 a 29 años","Reglamento 2018"
"6049","P0014133","AVALOS ROLDAN, GRINIA JESUS","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14133","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6050","P0010283","SACSAQUISPE CONTRERAS, SONIA JULIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10283","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"6051","P0014231","GUTIERREZ TERAN, LUZ ROCIO","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14231","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6052","P0015189","INCA MARTINEZ, MIGUEL ALFREDO MARTIN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=15189","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6053","P0011622","FIESTAS CHEVEZ, JOSE HUGO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=11622","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6054","P0014551","NOVOA SHEPPARD, SIDNEY","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14551","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6055","P0064156","LUDEÑA GUTIERREZ, ALFREDO LAZARO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=64156","Maria Rostworowski","II",2021-05-27,2024-05-27,"Entre 50 a 59 años","Reglamento 2018"
"6056","P0014571","GUERRERO GIL, JORGE","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14571","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 70 a 79 años","Reglamento 2018"
"6057","P0036597","TTITO BUSTAMANTE, JHONATHAN ALEX","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=36597","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6058","P0020447","CASTRO BARRIENTOS, TERESA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=20447","Maria Rostworowski","III",2021-08-04,2023-08-04,"Entre 40 a 49 años","Reglamento 2018"
"6059","P0014391","ARISACA MAMANI, ROBERT EDISON","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14391","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6060","P0014935","MAMANI PALOMINO, VICTOR JAVIER","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14935","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6061","P0002402","LIENDO PICOAGA, RUDDY JAMPHIEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=2402","Maria Rostworowski","II",2020-09-16,2023-09-16,"Entre 40 a 49 años","Reglamento 2018"
"6062","P0023791","ROZAS DAVILA, ANGELA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=23791","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6063","P0003261","GALVEZ DE LA PUENTE, GONZALO ALVARO FRANCISCO JAVIER","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=3261","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6064","P0003788","TAPIA UGAZ, LILIANA DEL ROSARIO","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=3788","Maria Rostworowski","III",2020-05-07,2022-05-07,"Entre 40 a 49 años","Reglamento 2018"
"6065","P0021662","CALCINA ISIQUE, JUAN FERNANDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=21662","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6066","P0020493","ZEVALLOS CONCHA, ALISSON JONE","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=20493","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 20 a 29 años","Reglamento 2018"
"6067","P0003744","GALVEZ CARRILLO, HUGO ALEJANDRO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=3744","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6068","P0071084","DIAZ REATEGUI, MONICA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=71084","Carlos Monge Medrano","IV",2020-09-24,2022-09-24,"Entre 50 a 59 años","Reglamento 2018"
"6069","P0046512","CABALLERO NOLTE, RAFAEL EDUARDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=46512","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6070","P0057564","VARGAS DAVILA, GLADYS","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=57564","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6071","P0020790","GUZMAN MASIAS, KAROL PATRICIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=20790","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6072","P0020918","GARCIA APARCANA, PEDRO JAVIER","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=20918","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6073","P0021355","REYES ACOSTA, ISABEL","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=21355","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6074","P0021547","TIRAVANTI CHOCOS, JORGE ARMANDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=21547","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6075","P0052409","CARRILLO GIL, ARNALDO JACINTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=52409","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 80 a 89 años","Reglamento 2018"
"6076","P0012339","OCAMPO RAMOS, JORGE LUIS","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12339","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6077","P0002186","MASSONI KAMIMOTO, EDUARDO RUBEN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=2186","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6078","P0021715","RODRIGUEZ HAWKINS, ANTONY RICHARD","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=21715","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6079","P0017573","VINETZ -, JOSEPH MICHAEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=17573","Carlos Monge Medrano","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6080","P0002281","MIGLIO TOLEDO, MARIA CRISTINA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=2281","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6081","P0021799","BASTOS MAZUELOS, JOSEFINA MILAGROS","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=21799","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6082","P0063579","SANTAYANA RIVERA, MONICA LUCIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=63579","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6083","P0002383","CASTAÑEDA CASTAÑEDA, BENJAMIN VALDEMAR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=2383","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 80 a 89 años","Reglamento 2018"
"6084","P0100102","CHACALTANA RAMOS, LUZ JOSEFINA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=100102","Maria Rostworowski","I",2020-12-21,2023-12-21,"Entre 60 a 69 años","Reglamento 2018"
"6085","P0021877","CORNEJO PACHERRES, HERNAN DANIEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=21877","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6086","P0064224","NUÑEZ CORONADO, JORGE HUMBERTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=64224","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6087","P0016437","AVALOS QUISPE, OSWALDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=16437","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6088","P0026439","ROJAS PORTAL, RUBEN MAX","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=26439","Carlos Monge Medrano","IV",2021-01-30,2023-01-30,"Entre 50 a 59 años","Reglamento 2018"
"6089","P0043101","PALACIOS CHUN, NESTOR ANTONIO ALEJANDRO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=43101","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6090","P0015583","MANRIQUE TRUJILLO, SANDRA MABEL","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=15583","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6091","P0001612","WILLEMS , BRAM LEO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=1612","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"6092","P0002291","DELGADILLO AVILA DE MAURICIO, ROSA SUMACTIKA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=2291","Maria Rostworowski","I",2020-06-08,2023-06-08,"Entre 60 a 69 años","Reglamento 2018"
"6093","P0000071","AREVALO GARDINI, ENRIQUE","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=71","Carlos Monge Medrano","IV",2019-10-01,2021-10-01,"Entre 60 a 69 años","Reglamento 2018"
"6094","P0013659","COLLANTES LOO, JIMENA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13659","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6095","P0011685","VEGA DIENSTMAIER, JOHANN MARTIN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=11685","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6096","P0060605","CASTRO GALARZA, CESAR RAUL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=60605","Maria Rostworowski","II",2020-06-08,2023-06-08,"Entre 40 a 49 años","Reglamento 2018"
"6097","P0012268","POW SANG PORTILLO, JOSE ANTONIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12268","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"6098","P0070213","MEZA CARBAJAL, KRYSTY SHARON","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=70213","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"6099","P0064328","OAKLEY , STEWART","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=64328","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 70 a 79 años","Reglamento 2018"
"6100","P0022390","JAVE CASTILLO, HECTOR OSWALDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=22390","Carlos Monge Medrano","II",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
